3.30000E+02	2.00000E+03	vapor	7.61082E+01	2.45499E+06	5.00269E-04	1.87619E+03	8.96190E+03
3.40000E+02	2.00000E+03	vapor	7.84201E+01	2.46915E+06	5.00234E-04	1.87967E+03	9.01796E+03
3.50000E+02	2.00000E+03	vapor	8.07315E+01	2.48334E+06	5.00203E-04	1.88332E+03	9.07250E+03
3.60000E+02	2.00000E+03	vapor	8.30423E+01	2.49757E+06	5.00178E-04	1.88714E+03	9.12561E+03
3.80000E+02	2.00000E+03	vapor	8.76628E+01	2.52615E+06	5.00137E-04	1.89525E+03	9.22786E+03
4.00000E+02	2.00000E+03	vapor	9.22821E+01	2.55490E+06	5.00108E-04	1.90393E+03	9.32529E+03
4.20000E+02	2.00000E+03	vapor	9.69004E+01	2.58384E+06	5.00086E-04	1.91314E+03	9.41840E+03
4.40000E+02	2.00000E+03	vapor	1.01518E+02	2.61296E+06	5.00070E-04	1.92285E+03	9.50763E+03
4.60000E+02	2.00000E+03	vapor	1.06135E+02	2.64228E+06	5.00058E-04	1.93300E+03	9.59332E+03
4.80000E+02	2.00000E+03	vapor	1.10752E+02	2.67182E+06	5.00048E-04	1.94356E+03	9.67581E+03
5.00000E+02	2.00000E+03	vapor	1.15368E+02	2.70156E+06	5.00041E-04	1.95451E+03	9.75537E+03
5.10000E+02	2.00000E+03	vapor	1.17676E+02	2.71652E+06	5.00038E-04	1.96011E+03	9.79413E+03
5.20000E+02	2.00000E+03	vapor	1.19984E+02	2.73153E+06	5.00035E-04	1.96581E+03	9.83225E+03
5.30000E+02	2.00000E+03	vapor	1.22292E+02	2.74660E+06	5.00032E-04	1.97158E+03	9.86975E+03
5.40000E+02	2.00000E+03	vapor	1.24600E+02	2.76173E+06	5.00030E-04	1.97743E+03	9.90666E+03
5.50000E+02	2.00000E+03	vapor	1.26908E+02	2.77692E+06	5.00028E-04	1.98336E+03	9.94299E+03
5.60000E+02	2.00000E+03	vapor	1.29216E+02	2.79217E+06	5.00026E-04	1.98936E+03	9.97878E+03
5.70000E+02	2.00000E+03	vapor	1.31524E+02	2.80748E+06	5.00025E-04	1.99542E+03	1.00140E+04
5.80000E+02	2.00000E+03	vapor	1.33832E+02	2.82285E+06	5.00023E-04	2.00156E+03	1.00488E+04
5.90000E+02	2.00000E+03	vapor	1.36140E+02	2.83828E+06	5.00022E-04	2.00776E+03	1.00831E+04
5.95000E+02	2.00000E+03	vapor	1.37293E+02	2.84602E+06	5.00021E-04	2.01088E+03	1.01000E+04
6.00000E+02	2.00000E+03	vapor	1.38447E+02	2.85377E+06	5.00020E-04	2.01401E+03	1.01169E+04
6.05000E+02	2.00000E+03	vapor	1.39601E+02	2.86154E+06	5.00020E-04	2.01716E+03	1.01336E+04
6.10000E+02	2.00000E+03	vapor	1.40755E+02	2.86933E+06	5.00019E-04	2.02033E+03	1.01502E+04
6.15000E+02	2.00000E+03	vapor	1.41909E+02	2.87713E+06	5.00019E-04	2.02351E+03	1.01667E+04
6.20000E+02	2.00000E+03	vapor	1.43063E+02	2.88495E+06	5.00018E-04	2.02670E+03	1.01831E+04
6.25000E+02	2.00000E+03	vapor	1.44217E+02	2.89278E+06	5.00018E-04	2.02990E+03	1.01994E+04
6.30000E+02	2.00000E+03	vapor	1.45371E+02	2.90063E+06	5.00017E-04	2.03312E+03	1.02156E+04
6.35000E+02	2.00000E+03	vapor	1.46525E+02	2.90849E+06	5.00017E-04	2.03635E+03	1.02317E+04
6.40000E+02	2.00000E+03	vapor	1.47678E+02	2.91638E+06	5.00016E-04	2.03959E+03	1.02477E+04
6.42000E+02	2.00000E+03	vapor	1.48140E+02	2.91953E+06	5.00016E-04	2.04089E+03	1.02540E+04
6.44000E+02	2.00000E+03	vapor	1.48602E+02	2.92269E+06	5.00016E-04	2.04220E+03	1.02604E+04
6.45000E+02	2.00000E+03	vapor	1.48832E+02	2.92428E+06	5.00016E-04	2.04285E+03	1.02635E+04
6.46000E+02	2.00000E+03	vapor	1.49063E+02	2.92586E+06	5.00016E-04	2.04350E+03	1.02667E+04
6.47000E+02	2.00000E+03	vapor	1.49294E+02	2.92744E+06	5.00015E-04	2.04415E+03	1.02699E+04
6.47300E+02	2.00000E+03	vapor	1.49363E+02	2.92791E+06	5.00015E-04	2.04435E+03	1.02708E+04
6.48000E+02	2.00000E+03	vapor	1.49525E+02	2.92902E+06	5.00015E-04	2.04481E+03	1.02730E+04
6.49000E+02	2.00000E+03	vapor	1.49755E+02	2.93061E+06	5.00015E-04	2.04546E+03	1.02762E+04
6.50000E+02	2.00000E+03	vapor	1.49986E+02	2.93219E+06	5.00015E-04	2.04611E+03	1.02793E+04
6.52000E+02	2.00000E+03	vapor	1.50448E+02	2.93536E+06	5.00015E-04	2.04742E+03	1.02856E+04
6.54000E+02	2.00000E+03	vapor	1.50909E+02	2.93853E+06	5.00015E-04	2.04873E+03	1.02919E+04
6.60000E+02	2.00000E+03	vapor	1.52294E+02	2.94807E+06	5.00014E-04	2.05268E+03	1.03106E+04
6.75000E+02	2.00000E+03	vapor	1.55755E+02	2.97201E+06	5.00013E-04	2.06260E+03	1.03569E+04
7.00000E+02	2.00000E+03	vapor	1.61525E+02	3.01224E+06	5.00012E-04	2.07932E+03	1.04322E+04
8.00000E+02	2.00000E+03	vapor	1.84601E+02	3.17743E+06	5.00007E-04	2.14776E+03	1.07143E+04
1.07315E+03	2.00000E+03	vapor	2.47634E+02	3.66347E+06	5.00002E-04	2.33065E+03	1.13712E+04
